,14296,17650,19597,16147,12673,12137,18820,10723,10823,12129,14837,14133,7597,9436,12393,12141,14300,9344,18830,7426,12395,18832,18828,10727,12683,19778,19788,7695,20259,20265,20255,20257,22082,22074,11372,22076,23858,25657,25862,26131,26423,27221,27734,28028,13485,30940,31846,31848,35747,36089
2019-02-25,,4.71,,7.53,7.63,7.23,14.58,,6.63,8.35,6.734999999999999,9.315000000000001,5.5,8.5,6.4,5.0,,,8.63,7.37,,6.93,4.83,5.35,6.17,7.87,4.2,,7.43,9.3,,,7.8,,,,,,,,,,,,,,,,,
2019-02-26,,6.4,,9.6,9.885,7.965,17.740000000000002,,7.9,7.984999999999999,8.807500000000001,12.18,8.57,9.7,8.1,7.95,,,10.31,8.9,,9.765,5.63,5.7,8.415,9.205,4.93,,10.085,12.03,,,9.3,,,,,,,,,,,,,,,,,
2019-02-27,,7.58,,13.63,10.47,10.73,19.200000000000003,,9.0,11.2,11.815000000000001,15.17,9.2,9.385,7.77,7.9,,,12.53,13.07,,11.22,7.285,8.27,,11.77,5.9,,10.335,15.5,,,11.23,,,,,,,,,,,,,,,,,
2019-02-28,,3.17,2.63,3.9,3.97,3.9,8.315000000000001,,4.1,3.93,3.97,5.3,2.97,6.1,3.77,3.9,,,5.0,3.7,,4.0,2.6,1.67,4.785,2.67,1.5,,4.53,4.47,,,4.3,,,,,,,,,,,,,,,,,
2019-03-01,,3.0149999999999997,3.2,6.17,5.43,4.734999999999999,8.27,,4.13,4.1850000000000005,4.67,7.35,4.33,5.83,3.47,4.83,3.9,,5.67,5.4,,5.03,3.2,2.47,5.25,,1.9,,,7.0,,,4.47,,,,,,,,,,,,,,,,,
2019-03-02,,2.77,3.0,5.5,4.27,4.3,7.53,,3.33,5.43,6.2,6.33,3.6,4.3,2.9,3.27,,,5.415,6.35,,4.43,3.0,2.67,3.17,,1.33,,3.77,6.57,,,4.5,,,,,,,,,,,,,,,,,
2019-03-03,,2.1,4.6850000000000005,4.27,4.93,3.35,5.33,,3.5,3.3,3.63,5.385,2.97,,2.6,2.57,,,3.8,5.13,,3.8,3.3,2.23,3.4,3.2,2.47,,2.8,4.53,,,5.57,,,,,,,,,,,,,,,,,
2019-03-04,,2.27,5.83,6.13,7.4,4.43,6.6,,3.85,3.4,4.23,8.74,3.33,,3.17,2.5,,,5.03,7.515000000000001,,6.215,3.67,2.97,,5.22,2.97,,,6.9,,,6.97,,,,,,,,,,,,,,,,,
2019-03-05,,2.27,3.0,3.65,3.95,3.5,4.87,,3.73,3.5,3.3,5.0,2.83,,3.2,3.73,,,4.0,4.33,,3.315,3.715,2.17,,3.3,1.8,,4.615,3.83,,,4.67,,,,,,,,,,,,,,,,,
2019-03-06,,3.27,5.1850000000000005,8.13,6.73,5.83,7.17,,6.6,4.67,4.17,8.9,4.87,5.5,5.05,4.23,,,6.73,6.33,,7.47,4.77,,,6.4,3.37,,6.1,7.135,,,8.27,,,,,,,,,,,,,,,,,
