2019-08-08,5.47,4.47,7.13,4.97,7.53,,4.67,4.37,6.42,6.23
2019-08-09,5.550000000000001,4.47,7.4,5.53,8.1,,5.035,,6.2,
2019-08-10,6.8,5.5,8.8,5.175000000000001,9.5,5.585,5.7,4.484999999999999,8.38,7.515000000000001
2019-08-11,8.485,7.07,10.15,6.58,10.5,,7.13,5.85,10.45,11.8
2019-08-12,6.33,5.47,7.4,5.175000000000001,7.57,,5.4,4.265000000000001,7.37,6.43
2019-08-13,4.035,3.53,5.0,3.52,5.1850000000000005,3.23,3.7,2.55,4.91,4.3
2019-08-14,2.57,2.63,4.13,2.62,3.96,2.2,2.63,1.8,3.47,2.93
2019-08-15,2.8,2.65,4.0,2.77,4.26,2.35,2.83,2.22,3.8,3.125
2019-08-16,6.93,5.13,6.8,4.33,7.37,4.83,5.33,3.575,6.6,5.775
2019-08-17,5.03,4.37,6.2,4.22,6.62,4.47,4.9,3.33,5.85,5.43
2019-08-18,6.47,5.3149999999999995,8.05,5.28,9.14,7.07,6.0,4.83,8.48,7.97
2019-08-19,4.13,3.77,6.17,3.8,5.87,3.83,4.0,2.83,5.75,4.87
2019-08-20,6.8,5.4,7.7,4.87,7.79,4.8,5.57,4.265000000000001,7.6,6.73
2019-08-21,4.13,3.93,5.8,3.685,5.83,3.53,3.73,2.77,5.635,4.37
2019-08-22,5.13,4.73,6.9,4.359999999999999,7.2,4.17,4.785,3.5,6.92,5.37
2019-08-23,5.4,5.0,8.0,5.015000000000001,7.8,4.9,5.47,3.56,7.17,6.715
2019-08-24,,,,,,,,,,
2019-08-25,10.3,8.03,11.95,6.5,11.915,8.73,8.3,7.05,11.56,10.7
2019-08-26,7.67,6.7,9.47,6.0,10.82,6.24,6.93,6.6,8.15,7.87
2019-08-27,9.8,7.43,10.3,6.47,12.35,6.6,7.37,7.3149999999999995,9.14,8.43
2019-08-28,11.5,7.87,10.9,7.4,12.95,8.4,,7.87,9.805,9.28
2019-08-29,16.53,11.515,17.1,10.665,18.82,,,12.82,15.7,17.17
2019-08-30,3.9,3.77,5.37,3.62,5.79,3.2,,2.685,4.765000000000001,3.87
2019-08-31,4.885,3.915,6.17,4.17,6.859999999999999,3.95,,3.59,5.515000000000001,5.5
2019-09-01,11.7,8.9,12.1,8.53,14.65,9.43,,8.8,11.1,14.015
2019-09-02,3.35,3.67,4.93,3.185,4.775,3.025,3.4,2.285,4.58,4.17
2019-09-03,4.0,3.17,4.73,2.935,4.9,2.87,3.6,2.05,4.55,3.8
2019-09-04,2.7,2.23,3.2,1.85,3.3,1.6,2.4,1.4,3.385,2.23
2019-09-05,3.27,2.83,4.33,2.72,4.55,2.33,3.13,2.12,4.1850000000000005,4.13
2019-09-06,1.9,1.9,2.87,1.77,2.87,1.4,1.8,1.21,2.9,2.13
2019-09-07,3.53,3.2,4.67,3.285,4.67,3.43,3.4,2.53,4.55,4.27
2019-09-08,5.015000000000001,4.57,6.73,4.28,6.449999999999999,4.5,,3.52,6.12,4.83
2019-09-09,6.3,7.1,16.5,5.28,12.184999999999999,8.97,,,10.25,8.8
2019-09-10,17.65,12.53,17.67,11.34,19.43,13.83,13.33,13.1,16.21,16.14
2019-09-11,3.8,4.03,7.07,,6.4,3.77,4.13,3.065,6.015000000000001,4.715
2019-09-12,5.1,4.57,6.615,4.54,6.4,4.03,4.7,3.83,6.25,6.3
2019-09-13,2.1,2.57,3.33,2.035,3.37,2.07,2.4,1.8,3.285,3.17
2019-09-14,1.9,1.8,2.685,1.75,2.63,1.45,1.97,,2.87,1.87
2019-09-15,4.8,4.23,6.53,4.37,5.63,3.8,4.33,3.37,6.16,6.07
