,7597,12129,14133,12141,16147,12393,19788,17650,18820,10823,18828,7426,22082,19778,19597,20259
2019-07-08,1.4,1.47,2.1,2.03,2.23,1.87,1.35,1.32,2.65,2.2,1.73,2.27,2.6,1.8,2.17,1.75
2019-07-09,4.4,4.6,6.615,4.73,5.97,4.8,4.484999999999999,3.53,8.43,5.1850000000000005,5.03,5.63,7.77,4.67,6.03,4.9
2019-07-10,2.4,2.4,3.23,2.8600000000000003,3.2350000000000003,3.0,2.2,2.01,4.28,3.115,2.57,4.13,4.275,3.09,3.5,2.57
2019-07-11,3.57,3.23,4.6,3.52,5.0,3.73,3.315,2.99,5.6,3.57,3.95,4.78,5.7,4.3,4.97,3.5
2019-07-12,4.5,4.17,6.199999999999999,4.08,6.640000000000001,4.23,3.45,3.7,5.9,3.8,4.585,5.53,6.67,6.265000000000001,5.77,4.27
2019-07-13,3.77,3.23,4.57,3.67,5.54,3.73,3.27,3.285,4.2,3.27,4.37,4.73,5.585,5.609999999999999,4.73,3.3
2019-07-14,2.1,1.9,2.75,2.05,3.2,2.2,1.82,1.885,2.83,2.09,2.43,2.76,2.9,3.3,2.9,2.05
2019-07-15,3.05,2.97,4.77,3.12,5.23,3.4,3.0,2.9,4.25,3.2,3.7,4.33,4.9,4.37,4.17,
2019-07-16,1.23,1.2149999999999999,2.27,1.53,2.34,1.43,1.1,1.3,2.1,1.33,1.57,2.23,2.4,2.17,1.9,1.53
2019-07-17,3.53,3.13,4.27,3.4,4.83,3.37,2.17,2.83,3.965,2.73,3.62,4.53,5.77,5.359999999999999,4.949999999999999,3.3
2019-07-18,3.4850000000000003,2.5,3.63,2.8,4.47,2.9,2.45,2.5,3.35,2.21,3.1,3.8600000000000003,4.2,4.55,3.925,2.77
2019-07-19,3.07,2.63,4.115,2.7,4.97,2.77,2.5,2.5,3.42,2.3,2.87,3.97,4.2,4.53,3.7,2.87
2019-07-20,2.6,1.83,2.45,2.02,3.12,2.3,1.9,1.82,2.2,1.7,2.22,2.6,3.175,2.91,2.8925,2.07
2019-07-21,5.015000000000001,3.87,5.87,3.6100000000000003,6.58,4.0,3.8,3.47,5.195,2.97,3.98,5.37,7.17,8.3,6.27,4.03
2019-07-22,4.7,3.93,6.17,4.1,7.25,5.07,4.4,4.525,5.53,4.3,5.75,7.05,6.125,6.47,5.465,4.75
2019-07-23,1.53,1.57,2.23,1.8,2.7,1.8,1.7,1.72,2.3,1.45,1.96,3.03,2.6399999999999997,2.52,2.13,1.6
2019-07-24,1.87,1.6,2.215,1.8,2.8,1.9,1.67,1.7,2.22,1.47,1.82,2.47,2.65,2.6,2.5,1.73
2019-07-25,2.6,1.77,2.87,2.27,3.75,2.47,2.0,2.3,2.6,1.8,2.35,3.0,3.5,3.45,3.0,2.37
2019-07-26,4.67,3.17,4.07,3.58,5.675000000000001,3.8,2.9,3.27,4.25,3.03,3.67,4.17,4.72,5.35,4.75,3.4400000000000004
2019-07-27,7.83,7.0,8.585,7.0,11.9,8.0,7.4,7.83,7.71,5.77,8.365,8.25,10.8,10.72,10.48,7.3
2019-07-28,7.9,6.53,8.83,6.87,12.78,8.03,7.45,7.734999999999999,7.42,5.93,8.35,8.465,10.93,10.63,10.03,7.6
2019-07-29,7.03,5.9,7.73,5.9350000000000005,8.615,6.33,6.27,5.17,7.41,5.57,6.45,7.97,9.93,7.62,8.915,6.25
2019-07-30,2.03,2.07,2.77,2.24,2.5,2.2,1.9,1.65,2.83,2.23,1.97,2.615,3.37,1.87,2.7,2.17
2019-07-31,2.1,2.17,3.07,2.3600000000000003,2.83,2.5,2.33,1.62,3.185,2.63,2.27,3.0,3.53,2.15,2.87,2.4
2019-08-01,4.9,4.7,6.13,4.7,6.58,5.03,4.8,4.17,6.1,4.7,5.83,6.3,7.6,5.7,6.9,4.66
2019-08-02,6.63,5.725,8.4,5.42,8.94,6.03,5.55,4.78,7.0,5.07,6.67,7.28,9.13,8.43,7.6,5.5
2019-08-03,2.93,2.8,3.585,2.87,3.95,3.0,2.53,2.3,3.55,2.63,3.23,3.53,5.275,3.12,3.7,2.73
2019-08-04,2.8,2.6,4.03,2.7,4.3,2.97,2.5,2.33,3.75,2.83,3.23,3.77,4.7,3.98,3.93,2.9
2019-08-05,5.085,4.37,6.53,4.37,6.885,4.67,4.07,3.5599999999999996,6.015000000000001,4.4,5.9,6.67,7.57,7.62,6.37,4.25
2019-08-06,6.83,5.33,7.7,5.385,8.95,5.83,,5.03,7.42,5.33,8.37,8.3,8.55,10.25,7.47,5.53
2019-08-07,6.585,5.83,9.23,5.12,9.55,6.17,,4.3149999999999995,8.5,6.07,7.03,8.774999999999999,8.95,9.85,7.5,6.7
2019-08-08,5.47,4.47,7.13,4.97,7.53,4.67,,4.37,6.42,4.67,6.23,8.4,8.73,9.68,7.5,5.285
2019-08-09,5.550000000000001,4.47,7.4,5.53,8.1,5.035,,,6.2,4.77,,7.8,9.850000000000001,8.615,7.7,5.33
2019-08-10,6.8,5.5,8.8,5.175000000000001,9.5,5.7,5.585,4.484999999999999,8.38,6.23,7.515000000000001,7.7,9.05,10.5,8.43,6.83
2019-08-11,8.485,7.07,10.15,6.58,10.5,7.13,,5.85,10.45,8.97,11.8,9.53,10.5,11.73,8.815000000000001,8.4
2019-08-12,6.33,5.47,7.4,5.175000000000001,7.57,5.4,,4.265000000000001,7.37,6.1,6.43,7.1,8.69,9.3,6.97,5.23
2019-08-13,4.035,3.53,5.0,3.52,5.1850000000000005,3.7,3.23,2.55,4.91,4.07,4.3,5.4,5.97,6.53,4.83,3.6
2019-08-14,2.57,2.63,4.13,2.62,3.96,2.63,2.2,1.8,3.47,2.97,2.93,4.63,3.9850000000000003,4.62,3.17,2.785
2019-08-15,2.8,2.65,4.0,2.77,4.26,2.83,2.35,2.22,3.8,3.0,3.125,4.53,4.3,4.9,3.53,2.77
2019-08-16,6.93,5.13,6.8,4.33,7.37,5.33,4.83,3.575,6.6,5.33,5.775,7.3,7.96,8.8,7.13,4.97
2019-08-17,5.03,4.37,6.2,4.22,6.62,4.9,4.47,3.33,5.85,4.6850000000000005,5.43,6.0,7.13,,6.13,4.73
2019-08-18,6.47,5.3149999999999995,8.05,5.28,9.14,6.0,7.07,4.83,8.48,6.0,7.97,8.05,9.53,,8.9,6.4
2019-08-19,4.13,3.77,6.17,3.8,5.87,4.0,3.83,2.83,5.75,4.67,4.87,6.03,6.1,6.33,4.97,
2019-08-20,6.8,5.4,7.7,4.87,7.79,5.57,4.8,4.265000000000001,7.6,6.33,6.73,7.3,8.385,,7.17,5.63
2019-08-21,4.13,3.93,5.8,3.685,5.83,3.73,3.53,2.77,5.635,4.37,4.37,6.25,6.27,7.37,5.27,4.03
2019-08-22,5.13,4.73,6.9,4.359999999999999,7.2,4.785,4.17,3.5,6.92,5.5,5.37,6.615,7.27,8.13,6.07,5.6
2019-08-23,5.4,5.0,8.0,5.015000000000001,7.8,5.47,4.9,3.56,7.17,5.97,6.715,7.4,7.97,8.73,6.7,5.7
2019-08-24,,,,,,,,,,,,,,,,
2019-08-25,10.3,8.03,11.95,6.5,11.915,8.3,8.73,7.05,11.56,7.4,10.7,11.0,13.3,14.04,12.1,8.93
2019-08-26,7.67,6.7,9.47,6.0,10.82,6.93,6.24,6.6,8.15,6.3,7.87,9.215,11.535,12.379999999999999,10.93,7.53
2019-08-27,9.8,7.43,10.3,6.47,12.35,7.37,6.6,7.3149999999999995,9.14,6.63,8.43,10.0,13.43,13.48,11.14,7.78
2019-08-28,11.5,7.87,10.9,7.4,12.95,,8.4,7.87,9.805,6.87,9.28,10.28,13.32,13.62,12.43,8.77
2019-08-29,16.53,11.515,17.1,10.665,18.82,,,12.82,15.7,9.63,17.17,15.915,17.825000000000003,21.36,17.67,12.2
2019-08-30,3.9,3.77,5.37,3.62,5.79,,3.2,2.685,4.765000000000001,3.77,3.87,5.72,5.13,5.635,4.2,3.77
2019-08-31,4.885,3.915,6.17,4.17,6.859999999999999,,3.95,3.59,5.515000000000001,4.484999999999999,5.5,5.449999999999999,6.37,7.33,6.1,4.4
2019-09-01,11.7,8.9,12.1,8.53,14.65,,9.43,8.8,11.1,9.33,14.015,11.73,14.965,15.615,13.0,9.3
2019-09-02,3.35,3.67,4.93,3.185,4.775,3.4,3.025,2.285,4.58,3.8,4.17,5.23,4.77,5.75,3.7,3.63
2019-09-03,4.0,3.17,4.73,2.935,4.9,3.6,2.87,2.05,4.55,3.5,3.8,3.77,5.0,5.475,3.93,3.17
2019-09-04,2.7,2.23,3.2,1.85,3.3,2.4,1.6,1.4,3.385,2.47,2.23,3.25,3.0149999999999997,4.12,2.57,2.35
2019-09-05,3.27,2.83,4.33,2.72,4.55,3.13,2.33,2.12,4.1850000000000005,3.17,4.13,5.0,4.27,5.135,3.57,2.73
2019-09-06,1.9,1.9,2.87,1.77,2.87,1.8,1.4,1.21,2.9,2.0,2.13,3.03,2.87,,2.13,1.83
2019-09-07,3.53,3.2,4.67,3.285,4.67,3.4,3.43,2.53,4.55,3.67,4.27,4.57,5.13,5.95,4.17,
2019-09-08,5.015000000000001,4.57,6.73,4.28,6.449999999999999,,4.5,3.52,6.12,4.57,4.83,5.865,7.13,,6.17,5.1
2019-09-09,6.3,7.1,16.5,5.28,12.184999999999999,,8.97,,10.25,5.53,8.8,9.27,9.1,10.23,10.2,8.27
2019-09-10,17.65,12.53,17.67,11.34,19.43,13.33,13.83,13.1,16.21,12.67,16.14,17.4,22.0,21.33,19.15,14.0
2019-09-11,3.8,4.03,7.07,,6.4,4.13,3.77,3.065,6.015000000000001,4.35,4.715,5.6,6.33,6.55,5.5,4.67
2019-09-12,5.1,4.57,6.615,4.54,6.4,4.7,4.03,3.83,6.25,5.37,6.3,6.6,6.73,,5.615,4.65
2019-09-13,2.1,2.57,3.33,2.035,3.37,2.4,2.07,1.8,3.285,2.93,3.17,3.1,2.97,2.45,2.23,2.67
2019-09-14,1.9,1.8,2.685,1.75,2.63,1.97,1.45,,2.87,1.97,1.87,2.6,2.43,2.58,1.67,1.8
2019-09-15,4.8,4.23,6.53,4.37,5.63,4.33,3.8,3.37,6.16,5.47,6.07,5.0,6.43,6.72,4.9,4.87
2019-09-16,0.7,0.9,1.33,0.67,1.13,0.73,,0.63,1.98,1.3,1.0,1.17,1.23,,0.77,1.03
2019-09-17,1.33,1.37,2.2,1.6,1.97,1.5,1.03,,2.52,2.37,1.53,2.17,2.7,,2.05,1.5
2019-09-18,1.23,1.43,,1.33,1.73,1.47,0.87,,2.535,2.315,1.63,1.9,2.07,1.66,1.35,1.47
2019-09-19,1.4,1.87,,,2.5,1.97,1.07,,3.1,2.53,2.2,2.63,2.83,2.33,2.1,2.03
2019-09-20,2.0,1.33,,,2.3,1.37,1.2,,2.3,1.7,1.815,3.27,2.8,3.1,2.2,1.23
2019-09-21,1.7,2.17,,1.97,2.87,2.1,1.53,,3.05,2.37,2.03,2.67,2.83,3.15,2.37,2.13
2019-09-22,1.47,1.6,,2.07,2.285,1.3,1.17,1.2,2.33,1.93,1.97,2.03,3.2,1.7149999999999999,2.0,1.83
2019-09-23,1.53,1.13,,1.67,2.43,1.33,0.7,1.4,1.65,1.43,1.43,1.83,3.47,2.07,2.2,1.43
2019-09-24,,2.03,3.6,2.2,,2.43,1.53,,,2.43,,3.45,,,,
2019-09-25,3.07,2.7,4.58,3.225,4.57,2.8,1.77,2.47,3.65,3.2,3.0149999999999997,4.0,5.165,3.97,5.449999999999999,
2019-09-26,4.27,3.07,4.5,3.2,4.67,3.3,1.55,,3.77,3.43,2.93,4.37,6.385,3.73,5.7,
2019-09-27,7.03,4.43,9.97,4.949999999999999,9.55,4.585,4.965,,6.3,5.2,6.17,9.27,14.77,10.350000000000001,10.67,
2019-09-28,,,,,,,,,,,,,,,,
2019-09-29,10.77,10.05,16.97,7.6,17.015,9.73,9.23,7.23,15.065,10.100000000000001,12.67,13.27,15.5,15.48,12.8,11.985
2019-09-30,4.23,3.6,6.65,4.47,7.17,4.215,4.25,3.5,5.775,4.37,5.37,6.785,6.3,,6.47,4.25
2019-10-01,0.87,0.6,1.2,0.63,1.13,0.6,0.4,0.87,1.6,1.1,1.13,1.57,1.415,0.915,0.6,0.6
2019-10-02,1.27,1.27,2.87,1.37,2.0,1.67,1.0,1.1,2.62,1.7850000000000001,1.7,1.77,2.47,1.47,1.77,1.67
2019-10-03,1.6,1.33,3.1,1.63,2.07,1.67,0.97,1.1,2.635,1.9,1.6,1.93,2.3,,1.615,2.1
2019-10-04,2.3,2.37,4.37,2.53,3.17,2.47,1.7,1.8,3.87,3.03,2.67,3.37,4.37,,2.97,2.77
2019-10-05,1.3,1.23,2.1,1.43,1.73,1.32,0.8,1.23,2.59,2.25,1.685,1.83,2.5,1.33,1.57,1.37
2019-10-06,1.2,1.1,1.915,1.1,1.73,1.2,0.73,1.2,2.05,1.8,1.43,1.5,1.9,,1.25,1.315
2019-10-07,1.4,1.75,3.0,1.8,2.97,1.93,0.87,1.3,3.75,2.37,1.87,,2.67,1.93,1.83,2.0
2019-10-08,2.33,1.8,5.27,2.57,4.97,2.2,1.83,,3.22,2.215,3.13,,4.93,,3.5,2.4
2019-10-09,3.0,2.03,4.33,2.33,4.3149999999999995,2.5,1.53,1.9,3.4,2.3,2.67,3.43,4.050000000000001,3.8,3.67,2.37
2019-10-10,5.8149999999999995,4.83,8.87,4.77,9.1,5.050000000000001,4.215,3.43,8.3,5.17,6.07,8.27,7.865,8.275,6.415,5.7
2019-10-11,5.5,4.7,8.530000000000001,4.37,8.0,4.83,4.125,3.17,8.93,5.949999999999999,6.5,7.3,8.115,8.17,6.57,5.43
2019-10-12,10.73,8.27,12.184999999999999,8.25,12.27,8.63,7.6850000000000005,8.7,12.07,9.93,12.67,11.63,12.684999999999999,13.55,10.1,9.13
2019-10-13,4.63,4.385,6.83,4.67,5.915,4.465,4.4,3.47,6.45,5.23,6.17,,6.93,7.37,5.37,4.43
2019-10-14,2.315,1.97,4.2,2.2,3.55,2.2,1.5,1.67,4.75,3.3,3.0,,4.97,2.83,4.03,3.4
2019-10-15,3.8,2.6,6.37,3.585,5.63,3.17,2.6,2.27,4.83,3.17,4.13,5.27,6.53,5.1,5.43,3.83
2019-10-16,4.665,3.53,9.0,4.03,6.33,4.27,5.43,2.97,8.45,4.67,6.23,6.9,9.4,6.83,9.05,5.47
2019-10-17,5.2,5.4,12.15,5.23,9.87,5.6850000000000005,4.33,4.8149999999999995,9.455,7.265000000000001,6.37,7.97,9.03,7.234999999999999,8.1,8.6
2019-10-18,8.63,5.449999999999999,13.85,5.13,11.87,6.33,6.2,3.6,14.03,7.23,9.0,9.37,8.885,12.05,10.5,8.315000000000001
2019-10-19,8.93,6.47,11.77,6.47,10.85,7.4,6.33,5.67,10.5,8.415,10.5,9.27,14.085,13.28,10.399999999999999,8.77
2019-10-20,7.0,5.83,12.5,5.73,13.23,6.27,6.2,4.515000000000001,12.03,7.2,9.67,9.17,13.17,12.7,11.13,8.43
2019-10-21,3.5,3.0,5.85,2.57,5.3,3.4,2.4,2.5,4.62,3.1,3.8200000000000003,5.33,5.5,4.4,4.1,3.5
2019-10-22,5.0,4.2,6.1850000000000005,4.1,5.885,4.03,2.7,4.53,6.2,6.1850000000000005,6.65,6.67,6.72,6.26,4.6850000000000005,4.3149999999999995
2019-10-23,9.17,7.115,10.93,6.785,10.35,7.23,6.2,6.67,10.3,8.4,10.63,10.13,11.2,11.34,8.4,7.6
2019-10-24,17.85,12.7,20.415,12.05,19.37,14.515,11.0,12.2,17.9,13.97,22.03,18.55,24.6,20.1,17.6,13.885
2019-10-25,10.5,6.47,8.98,6.7,8.8,6.484999999999999,7.6,6.93,8.73,8.7,10.52,17.13,11.07,11.96,7.93,6.9
2019-10-26,2.03,2.13,4.1675,2.33,3.34,2.285,2.65,1.67,3.75,2.93,3.33,5.07,4.13,3.43,3.17,2.65
2019-10-27,1.8,2.2,4.27,2.43,3.77,2.33,1.9,1.6,3.83,3.17,3.0,3.37,3.83,3.43,2.57,3.07
2019-10-28,1.4,2.13,3.53,1.73,3.1,2.1100000000000003,0.97,1.5,3.75,2.9,2.1,2.9,2.75,2.37,2.17,2.47
2019-10-29,1.3,1.7,2.83,1.53,2.2225,1.7,0.87,1.1,3.2,2.9,1.7,2.5,2.0,1.9,1.5,1.97
2019-10-30,3.4,2.23,5.03,2.6,4.67,2.37,1.97,2.0,4.0,3.07,3.2,5.785,4.7,4.23,3.0,2.25
2019-10-31,,,,,,,,,,,,,,,,
2019-11-01,4.915,4.23,10.67,5.6,9.17,4.73,3.27,3.53,7.3,5.37,5.37,7.2,10.085,7.4,6.715,5.5
2019-11-02,29.615000000000002,19.585,38.72,19.765,32.480000000000004,21.77,,19.73,30.75,22.884999999999998,30.37,30.07,38.635000000000005,27.97,31.63,27.63
2019-11-03,2.0,2.23,3.03,2.4,2.5,2.2,,1.3,2.8,2.4,2.07,,2.9850000000000003,1.3,1.57,2.23
2019-11-04,1.44,1.43,2.45,1.73,1.9,1.67,0.93,1.1,1.67,1.9,1.63,,2.2,0.9,1.4,1.67
2019-11-05,2.1,2.23,3.77,2.615,2.685,2.43,1.55,,3.17,3.2,2.965,,3.13,2.0,2.3,2.8
2019-11-06,2.2,1.98,3.9,,2.97,2.24,1.23,,2.93,2.9,2.27,,2.6,1.23,1.93,2.93
2019-11-07,5.43,5.415,12.885,,9.05,5.8,4.07,,9.515,6.715,5.6850000000000005,,9.9,,7.43,8.77
2019-11-08,5.33,4.57,12.97,,9.27,4.83,3.715,3.3,9.45,5.63,6.0,,10.5,,9.23,
2019-11-09,2.2,2.3,5.83,2.07,2.77,2.2,2.0,1.3,4.82,3.23,2.285,,4.33,,,
2019-11-10,1.6,1.7,2.97,1.6,1.93,1.83,1.3,1.5,2.9,2.93,2.43,,2.6,,,
2019-11-11,4.37,3.47,7.2,3.33,6.33,3.97,2.4,2.27,5.33,4.3,4.35,,5.93,5.547499999999999,,
2019-11-12,14.27,10.83,18.93,10.13,17.33,11.8,9.4,10.2,14.96,12.87,19.52,,24.9,18.87,,
2019-11-13,11.8,10.3,28.23,11.77,23.83,10.9,9.1,8.63,18.3,12.0,17.15,,21.4,20.07,17.735,23.53
2019-11-14,5.63,5.47,17.43,6.17,12.63,6.415,5.3525,4.13,11.43,7.63,9.6,,11.37,11.2,8.9,10.915
2019-11-15,19.27,14.23,36.95,15.27,26.15,15.03,15.87,14.2,28.77,16.55,25.685000000000002,,31.53,22.8,27.2,20.299999999999997
2019-11-16,14.735,10.33,21.9,9.165,17.53,11.77,12.125,8.085,21.11,12.42,21.37,,23.665,18.5,19.73,13.1
2019-11-17,5.37,4.9,7.6,4.93,7.37,5.285,3.9850000000000003,3.9,7.37,6.3,8.1,,8.9,8.27,6.85,
2019-11-18,34.415,21.665,41.87,21.03,36.864999999999995,25.415,25.715,23.23,36.25,27.87,45.215,,44.97,34.0725,34.73,
2019-11-19,8.63,6.33,10.8,,9.95,7.27,6.165,6.0,8.85,9.13,13.63,,12.43,,10.27,
2019-11-20,9.43,6.47,12.785,4.97,13.065,6.65,6.535,4.93,9.95,8.33,8.8,,12.67,13.62,8.53,
2019-11-21,16.0,10.6,20.23,,18.365,11.6,10.865,9.65,17.98,13.85,19.935,,20.48,,17.3,12.085
2019-11-22,18.5,13.3,23.07,,21.17,15.2,12.485,14.73,19.0,15.8,27.03,,25.2,,20.3,15.315000000000001
2019-11-23,17.4,13.03,22.47,12.2,20.47,15.23,10.23,11.615,17.740000000000002,15.0,21.9,,23.37,,18.42,13.63
2019-11-24,14.13,9.93,17.6475,10.885,16.75,,8.77,10.4,13.88,12.0,14.515,,18.43,,14.17,10.7
2019-11-25,19.17,12.83,25.15,13.985,23.884999999999998,,10.015,,17.42,14.63,19.6,,26.47,,18.665,12.97
2019-11-26,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,
2019-11-29,1.33,2.23,3.53,1.6,2.215,1.66,1.0,1.47,3.2,2.77,2.4,,2.185,2.15,,
2019-11-30,2.415,3.63,5.05,2.7,3.7,2.97,1.8,1.97,5.1,4.4,3.785,,3.03,3.95,2.185,
2019-12-01,1.34,1.585,2.67,1.53,2.53,1.66,0.8,1.43,2.8,2.13,2.0,2.6,2.33,1.8,1.6,
2019-12-02,1.17,1.77,2.58,1.3,2.33,1.77,0.77,1.3,2.83,2.17,1.8,,,,1.17,
2019-12-03,2.0,1.93,4.125,2.0,3.77,2.3,1.3,2.0,4.6,,3.7,,,4.785,2.6,
2019-12-04,3.33,3.415,8.13,3.97,7.015,3.925,2.67,4.4,7.5,,6.984999999999999,5.93,6.93,6.885,,
2019-12-05,7.93,6.83,10.184999999999999,6.4,9.67,6.37,4.5,6.17,9.75,,9.33,8.815000000000001,9.43,9.4,,
2019-12-06,4.3,4.615,7.365,3.97,6.115,4.07,3.03,3.27,6.8,,5.9,6.37,7.15,6.03,,
2019-12-07,0.93,1.37,2.37,0.8,1.93,0.93,0.53,1.0,1.73,,1.23,1.87,1.67,1.3,,
2019-12-08,2.3,2.4,3.77,2.13,3.5,2.785,1.4,1.4,3.6,,3.185,,4.03,3.3,,
2019-12-09,5.869999999999999,5.17,8.515,4.8,7.6,5.115,3.73,4.27,7.95,,6.484999999999999,,7.3,7.54,,
2019-12-10,1.9925,2.63,4.65,2.33,3.97,2.83,1.87,1.7,4.3,,3.33,,3.8,3.63,,
2019-12-11,4.93,4.77,7.6,4.4,6.5,5.03,3.53,3.4,6.5,,6.984999999999999,6.3,7.33,,,
2019-12-12,24.5,18.115000000000002,32.73,16.38,26.73,19.53,15.5,26.83,20.759999999999998,,43.13,26.48,34.42,,,
2019-12-13,17.415,16.72,23.27,12.33,20.6,14.43,10.47,11.9,18.05,,26.87,,25.87,,,
2019-12-14,,,,,,,,,,,,,,,,
2019-12-15,4.0,5.0,8.63,3.73,7.6,4.33,2.7,2.63,6.6,,6.07,5.93,6.93,7.0,,6.37
2019-12-16,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,
2019-12-20,32.519999999999996,21.07,56.775,19.73,46.165000000000006,,33.620000000000005,24.57,54.14,,40.7,35.9,39.065,33.93,,35.65
2019-12-21,67.04,40.72,151.85000000000002,40.18,117.25,,54.42,53.57,135.5,,92.58,,82.115,88.97,,82.43
2019-12-22,5.0,7.2,9.77,4.87,8.83,5.33,3.6,4.2,9.215,,9.4,8.285,9.1,7.6,,6.63
2019-12-23,6.0,4.67,12.184999999999999,7.17,12.1,5.37,3.43,3.73,7.43,,4.8,9.63,8.93,6.4,,7.3
2019-12-24,8.35,5.43,14.77,9.27,14.17,8.13,7.37,5.73,8.38,,7.97,9.935,12.77,10.15,,10.45
2019-12-25,7.87,6.17,29.884999999999998,7.115,19.314999999999998,7.65,5.285,3.7,13.665,,5.87,10.43,10.57,7.97,,17.07
2019-12-26,2.2,1.93,4.87,2.23,3.57,2.87,2.07,1.83,4.5,,2.8,3.25,3.715,2.1,,3.0
2019-12-27,2.7,2.63,4.83,3.07,3.34,3.6100000000000003,2.3,2.23,4.63,,3.7,4.07,3.97,2.47,,3.07
2019-12-28,3.07,3.13,6.0,3.57,5.4,3.87,2.37,2.43,5.2,,4.63,5.33,6.03,,,3.67
2019-12-29,12.215,10.1,15.715,9.935,13.7,11.17,8.87,9.399999999999999,14.975,,19.715,15.77,16.43,12.135,,
2019-12-30,10.75,9.05,14.265,8.67,12.93,9.27,9.03,8.23,13.675,,12.635,9.715,12.015,12.88,,
2019-12-31,1.6,2.07,3.07,1.53,2.37,1.97,1.0775000000000001,1.27,3.8,,1.7,2.585,2.0,2.2,,
2020-01-01,,,,,,,,,,,,,,,,
